Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","440","Lithuania","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","108.576","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","105.458","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3023","Labour force survey","1000 persons","98.74","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","88.718","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2020","2020","3023","Labour force survey","1000 persons","77.276","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2009","2009","3023","Labour force survey","1000 persons","2.873","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3023","Labour force survey","1000 persons","2.311","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3023","Labour force survey","1000 persons","2.685","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","3.06","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2013","2013","3023","Labour force survey","1000 persons","3.681","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2014","2014","3023","Labour force survey","1000 persons","3.428","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","2.455","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","2.378","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","3.145","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3023","Labour force survey","1000 persons","2.68","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","1.843","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2020","2020","3023","Labour force survey","1000 persons","2.13","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","450","Madagascar","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","7031.937","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","450","Madagascar","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","8232.689","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","454","Malawi","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2013","2013","3023","Labour force survey","1000 persons","3776.378","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","458","Malaysia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2009","2009","3023","Labour force survey","1000 persons","1479.55","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","458","Malaysia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3023","Labour force survey","1000 persons","1492","X","Figure from international organizations",""
